image_id,caption_pred,cider,caption_true,is_precanned,is_rejected,id,text_detected,p_len,t_len,len_diff
12004,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,60023,False,57,58,1
12004,quality issues are too severe to recognize visual content,4.363095238095238,"A deep, bright orange background with a light coming through in the middle left quadrant.",False,False,60024,False,57,89,32
12060,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,60300,False,57,58,1
12060,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,60301,False,57,58,1
12060,quality issues are too severe to recognize visual content,5.817460317460316,An empty and black frame is all that is shown.,False,False,60302,False,57,46,-11
12060,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,60303,False,57,58,1
12060,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,60304,False,57,58,1
12134,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,60670,False,57,58,1
12134,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,60671,False,57,58,1
12134,quality issues are too severe to recognize visual content,4.363095238095238,A light that is turned on in the dark room.,False,False,60672,False,57,43,-14
12134,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,60673,False,57,58,1
12134,quality issues are too severe to recognize visual content,4.363095238095238,Bright light from the sun or moon over a very dark background.,False,False,60674,False,57,62,5
12139,quality issues are too severe to recognize visual content,4.36475277656783,Quality issues are too severe to recognize visual content.,True,False,60695,False,57,58,1
12139,quality issues are too severe to recognize visual content,4.36475277656783,"The bright light of the flash seems to have occluded most of this, bit a postage mark seems to be seen in the right corner",False,False,60696,True,57,122,65
12139,quality issues are too severe to recognize visual content,4.36475277656783,Quality issues are too severe to recognize visual content.,True,False,60697,False,57,58,1
12139,quality issues are too severe to recognize visual content,4.36475277656783,Quality issues are too severe to recognize visual content.,True,False,60698,True,57,58,1
12139,quality issues are too severe to recognize visual content,4.36475277656783,Postage verification on the top right corner of an envelope.,False,False,60699,True,57,60,3
12156,"a very blurry image of what appears to be a room , but with nothing clear",0.2028321263621266,Quality issues are too severe to recognize visual content.,True,False,60780,False,73,58,-15
12156,"a very blurry image of what appears to be a room , but with nothing clear",0.2028321263621266,A coffee mug is sitting on the table.,False,False,60781,False,73,37,-36
12156,"a very blurry image of what appears to be a room , but with nothing clear",0.2028321263621266,Quality issues are too severe to recognize visual content.,True,True,60782,False,73,58,-15
12156,"a very blurry image of what appears to be a room , but with nothing clear",0.2028321263621266,"A white blurry figure with a blurry background, picture too blurry to see",False,False,60783,False,73,73,0
12156,"a very blurry image of what appears to be a room , but with nothing clear",0.2028321263621266,Quality issues are too severe to recognize visual content.,True,False,60784,False,73,58,-15
12358,quality issues are too severe to recognize visual content,4.363095238095238,A dark region was captured by the photograph.,False,False,61790,False,57,45,-12
12358,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,61791,False,57,58,1
12358,quality issues are too severe to recognize visual content,4.363095238095238,Picture has a completely black background and nothing can be seen.,False,False,61792,False,57,66,9
12358,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,61793,False,57,58,1
12358,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,61794,False,57,58,1
12412,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62060,False,57,58,1
12412,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62061,False,57,58,1
12412,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62062,False,57,58,1
12412,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62063,False,57,58,1
12412,quality issues are too severe to recognize visual content,5.817460317460316,A very unclear image that is red and black has many shadows.,False,False,62064,False,57,60,3
12571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62855,False,57,58,1
12571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62856,False,57,58,1
12571,quality issues are too severe to recognize visual content,5.817460317460316,a closeup of a white surface with some shadow,False,False,62857,False,57,45,-12
12571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62858,False,57,58,1
12571,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,62859,False,57,58,1
12618,quality issues are too severe to recognize visual content,5.817460317460316,IMAGE WAS UNCLEAR BUT IT IS NOT ITEM,False,False,63090,False,57,36,-21
12618,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,63091,False,57,58,1
12618,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,63092,False,57,58,1
12618,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,63093,False,57,58,1
12618,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,63094,False,57,58,1
12680,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,63400,False,57,58,1
12680,quality issues are too severe to recognize visual content,4.363095238095238,Kind of a picture that taken on a dark room without any proper lighting.,False,False,63401,False,57,72,15
12680,quality issues are too severe to recognize visual content,4.363095238095238,Very dark background with nothing else seen in the image.,False,False,63402,False,57,57,0
12680,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,63403,False,57,58,1
12680,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,63404,False,57,58,1
12709,quality issues are too severe to recognize visual content,2.928620900290611,"A cloudless sky is visible, the sun does not appear to be seen in the photo.",False,False,63545,False,57,76,19
12709,quality issues are too severe to recognize visual content,2.928620900290611,Light hanging from the ceiling by a metal rod.,False,False,63546,False,57,46,-11
12709,quality issues are too severe to recognize visual content,2.928620900290611,A hanging light from a ceiling is round.,False,False,63547,False,57,40,-17
12709,quality issues are too severe to recognize visual content,2.928620900290611,Quality issues are too severe to recognize visual content.,True,False,63548,False,57,58,1
12709,quality issues are too severe to recognize visual content,2.928620900290611,Quality issues are too severe to recognize visual content.,True,False,63549,False,57,58,1
12731,"quality issues are too severe to recognize visual content , no picture loaded",3.006381464191362,"No picture loaded for this, there's nothing to describe.",False,False,63655,False,77,56,-21
12731,"quality issues are too severe to recognize visual content , no picture loaded",3.006381464191362,Quality issues are too severe to recognize visual content.,True,False,63656,False,77,58,-19
12731,"quality issues are too severe to recognize visual content , no picture loaded",3.006381464191362,Quality issues are too severe to recognize visual content.,True,False,63657,False,77,58,-19
12731,"quality issues are too severe to recognize visual content , no picture loaded",3.006381464191362,No photograph shown so unable to describe as necessary,False,False,63658,False,77,54,-23
12731,"quality issues are too severe to recognize visual content , no picture loaded",3.006381464191362,Quality issues are too severe to recognize visual content.,True,False,63659,False,77,58,-19
12801,quality issues are too severe to recognize visual content,4.358068160701141,A completely black screen with nothing on it,False,False,64005,False,57,44,-13
12801,quality issues are too severe to recognize visual content,4.358068160701141,An void blank screen with null information and devoid of data.,False,False,64006,False,57,62,5
12801,quality issues are too severe to recognize visual content,4.358068160701141,Quality issues are too severe to recognize visual content.,True,False,64007,False,57,58,1
12801,quality issues are too severe to recognize visual content,4.358068160701141,Quality issues are too severe to recognize visual content (black square).,False,False,64008,False,57,73,16
12801,quality issues are too severe to recognize visual content,4.358068160701141,Quality issues are too severe to recognize visual content.,True,False,64009,False,57,58,1
12805,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64025,False,57,58,1
12805,quality issues are too severe to recognize visual content,5.817460317460316,Close up image of a single surface with no other objects visible,False,False,64026,False,57,64,7
12805,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64027,False,57,58,1
12805,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64028,False,57,58,1
12805,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64029,False,57,58,1
12819,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64095,False,57,58,1
12819,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64096,False,57,58,1
12819,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64097,False,57,58,1
12819,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64098,False,57,58,1
12819,quality issues are too severe to recognize visual content,5.817460317460316,"black image, no show, no other stuff, it just dark image",False,False,64099,False,57,56,-1
12822,quality issues are too severe to recognize visual content,7.103061441178536,Quality issues are too severe to recognize visual content.,True,False,64110,False,57,58,1
12822,quality issues are too severe to recognize visual content,7.103061441178536,Quality issues are too severe to recognize visual content.,True,False,64111,False,57,58,1
12822,quality issues are too severe to recognize visual content,7.103061441178536,Quality issues are too severe to recognize visual content (solid black square).,False,False,64112,False,57,79,22
12822,quality issues are too severe to recognize visual content,7.103061441178536,Quality issues are too severe to recognize visual content.,True,False,64113,False,57,58,1
12822,quality issues are too severe to recognize visual content,7.103061441178536,Quality issues are too severe to recognize visual content.,True,False,64114,False,57,58,1
12966,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64830,False,57,58,1
12966,quality issues are too severe to recognize visual content,5.817460317460316,Image  just a dark plain image nothing on it,False,False,64831,False,57,44,-13
12966,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64832,False,57,58,1
12966,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64833,False,57,58,1
12966,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,64834,False,57,58,1
12981,quality issues are too severe to recognize visual content,2.96684297038883,Quality issues are too severe to recognize visual content.,True,True,64905,False,57,58,1
12981,quality issues are too severe to recognize visual content,2.96684297038883,"A very wonderful view and worth seeing at all times, my friend",False,True,64906,False,57,62,5
12981,quality issues are too severe to recognize visual content,2.96684297038883,some white colored blanket like material is seen,False,False,64907,False,57,48,-9
12981,quality issues are too severe to recognize visual content,2.96684297038883,A gray fabric possibly belonging to a blanket.,False,False,64908,False,57,46,-11
12981,quality issues are too severe to recognize visual content,2.96684297038883,Quality issues are too severe to recognize visual content.,True,False,64909,False,57,58,1
13007,quality issues are too severe to recognize visual content,4.410631489992928,Quality issues are too severe to recognize visual content.,True,False,65035,False,57,58,1
13007,quality issues are too severe to recognize visual content,4.410631489992928,Quality issues are too severe to recognize visual content.,True,False,65036,False,57,58,1
13007,quality issues are too severe to recognize visual content,4.410631489992928,A vinyl or fiberglass wing to some unknown structure is shown.,False,False,65037,False,57,62,5
13007,quality issues are too severe to recognize visual content,4.410631489992928,A rose colored image with channels running horizontally through the image.,False,False,65038,False,57,74,17
13007,quality issues are too severe to recognize visual content,4.410631489992928,Quality issues are too severe to recognize visual content.,True,False,65039,False,57,58,1
13013,a blurry image of what appears to be a red object on a table,0.5530585232818926,Quality issues are too severe to recognize visual content.,True,False,65065,False,60,58,-2
13013,a blurry image of what appears to be a red object on a table,0.5530585232818926,A bright  and a square object occupies the most part of the image.,False,False,65066,True,60,66,6
13013,a blurry image of what appears to be a red object on a table,0.5530585232818926,Quality issues are too severe to recognize visual content.,True,False,65067,True,60,58,-2
13013,a blurry image of what appears to be a red object on a table,0.5530585232818926,Quality issues are too severe to recognize visual content.,True,False,65068,False,60,58,-2
13013,a blurry image of what appears to be a red object on a table,0.5530585232818926,What appears to be a book is lying on the red table but is very blurry.,False,False,65069,False,60,71,11
13131,quality issues are too severe to recognize visual content,7.544642857142857,Quality issues are too severe to recognize visual content.,True,False,65655,False,57,58,1
13131,quality issues are too severe to recognize visual content,7.544642857142857,Quality issues are too severe to recognize visual content.,True,False,65656,False,57,58,1
13131,quality issues are too severe to recognize visual content,7.544642857142857,Quality issues are too severe to recognize visual content.,True,False,65657,False,57,58,1
13131,quality issues are too severe to recognize visual content,7.544642857142857,Quality issues are too severe to recognize visual content,False,False,65658,False,57,57,0
13131,quality issues are too severe to recognize visual content,7.544642857142857,Quality issues are too severe to recognize visual content.,True,False,65659,False,57,58,1
13244,quality issues are too severe to recognize visual content,6.612393224240261,Quality issues are too severe to recognize visual content.,True,False,66220,False,57,58,1
13244,quality issues are too severe to recognize visual content,6.612393224240261,Quality issues are too severe to recognize visual content.,True,False,66221,False,57,58,1
13244,quality issues are too severe to recognize visual content,6.612393224240261,Quality issues are too severe to recognize visual content.,True,False,66222,False,57,58,1
13244,quality issues are too severe to recognize visual content,6.612393224240261,Quality issues are too severe to recognize visual content.,True,False,66223,False,57,58,1
13244,quality issues are too severe to recognize visual content,6.612393224240261,"Quality issues are too severe to recognize visual content, the image is completely black",False,False,66224,False,57,88,31
13315,quality issues are too severe to recognize visual content,5.846903995704389,Quality issues are too severe to recognize visual content.,True,False,66575,False,57,58,1
13315,quality issues are too severe to recognize visual content,5.846903995704389,Quality issues are too severe to recognize visual content.,True,False,66576,False,57,58,1
13315,quality issues are too severe to recognize visual content,5.846903995704389,Quality issues are too severe to recognize visual content.,True,False,66577,False,57,58,1
13315,quality issues are too severe to recognize visual content,5.846903995704389,some image is seen which is in white color and the borders are shining,False,False,66578,False,57,70,13
13315,quality issues are too severe to recognize visual content,5.846903995704389,Quality issues are too severe to recognize visual content.,True,False,66579,False,57,58,1
13447,quality issues are too severe to recognize visual content,2.998725562650035,Black box with a label and some buttons.,False,False,67235,True,57,40,-17
13447,quality issues are too severe to recognize visual content,2.998725562650035,Quality issues are too severe to recognize visual content.,True,False,67236,False,57,58,1
13447,quality issues are too severe to recognize visual content,2.998725562650035,"zoomed in of something black, which appears to have buttons or knobs",False,False,67237,False,57,68,11
13447,quality issues are too severe to recognize visual content,2.998725562650035,Quality issues are too severe to recognize visual content.,True,False,67238,False,57,58,1
13447,quality issues are too severe to recognize visual content,2.998725562650035,Control buttons are on the front side of an electrical component.,False,False,67239,True,57,65,8
13454,a blurry photo showing a tan and white background,1.4172394258169145,Quality issues are too severe to recognize visual content.,True,False,67270,False,49,58,9
13454,a blurry photo showing a tan and white background,1.4172394258169145,Quality issues are too severe to recognize visual content.,True,False,67271,False,49,58,9
13454,a blurry photo showing a tan and white background,1.4172394258169145,Quality issues are too severe to recognize visual content.,True,False,67272,False,49,58,9
13454,a blurry photo showing a tan and white background,1.4172394258169145,Quality issues are too severe to recognize visual content.,True,False,67273,False,49,58,9
13454,a blurry photo showing a tan and white background,1.4172394258169145,A blurry photo showing a tan and white background.,False,False,67274,False,49,50,1
13602,"quality issues are too severe to recognize visual content , it ' s too blurry and",2.3864326392313773,"Quality issues are too severe to recognize visual content, it's much too blurry to decipher what it is.",False,False,68010,True,81,103,22
13602,"quality issues are too severe to recognize visual content , it ' s too blurry and",2.3864326392313773,Quality issues are too severe to recognize visual content.,True,False,68011,True,81,58,-23
13602,"quality issues are too severe to recognize visual content , it ' s too blurry and",2.3864326392313773,Quality issues are too severe to recognize visual content.,True,False,68012,False,81,58,-23
13602,"quality issues are too severe to recognize visual content , it ' s too blurry and",2.3864326392313773,A blurry picture of text of some kind,False,False,68013,True,81,37,-44
13602,"quality issues are too severe to recognize visual content , it ' s too blurry and",2.3864326392313773,Quality issues are too severe to recognize visual content.,True,False,68014,True,81,58,-23
13661,quality issues are too severe to recognize visual content,5.15802814487518,"Quality issues are too severe to recognize visual content, it's just a black screen.",False,False,68305,False,57,84,27
13661,quality issues are too severe to recognize visual content,5.15802814487518,Quality issues are too severe to recognize visual content.,True,False,68306,False,57,58,1
13661,quality issues are too severe to recognize visual content,5.15802814487518,Quality issues are too severe to recognize visual content.,True,False,68307,False,57,58,1
13661,quality issues are too severe to recognize visual content,5.15802814487518,black screen no image or text available on screen.,False,False,68308,False,57,50,-7
13661,quality issues are too severe to recognize visual content,5.15802814487518,Quality issues are too severe to recognize visual content.,True,False,68309,False,57,58,1
13793,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,68965,False,57,58,1
13793,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,68966,False,57,58,1
13793,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,68967,False,57,58,1
13793,quality issues are too severe to recognize visual content,5.817460317460316,Solid gray surface with no other identifying marks.,False,False,68968,False,57,51,-6
13793,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,68969,False,57,58,1
14021,"quality issues are too severe to recognize visual content , it ' s just a white",1.6879848904140045,Quality issues are too severe to recognize visual content.,True,False,70105,False,79,58,-21
14021,"quality issues are too severe to recognize visual content , it ' s just a white",1.6879848904140045,a light with glare it seems like the photo was a mistake,False,False,70106,False,79,56,-23
14021,"quality issues are too severe to recognize visual content , it ' s just a white",1.6879848904140045,Quality issues are too severe to recognize visual content.,True,False,70107,False,79,58,-21
14021,"quality issues are too severe to recognize visual content , it ' s just a white",1.6879848904140045,A grey screen of fabric or a computer screen.,False,False,70108,False,79,45,-34
14021,"quality issues are too severe to recognize visual content , it ' s just a white",1.6879848904140045,Quality issues are too severe to recognize visual content.,True,False,70109,False,79,58,-21
14121,"quality issues are too severe to recognize visual content , it ' s just a white",1.6317800581190967,A plain surface which contains a dark surface,False,False,70605,False,79,45,-34
14121,"quality issues are too severe to recognize visual content , it ' s just a white",1.6317800581190967,Quality issues are too severe to recognize visual content.,True,False,70606,False,79,58,-21
14121,"quality issues are too severe to recognize visual content , it ' s just a white",1.6317800581190967,Quality issues are too severe to recognize visual content.,True,False,70607,False,79,58,-21
14121,"quality issues are too severe to recognize visual content , it ' s just a white",1.6317800581190967,Quality issues are too severe to recognize visual content.,True,False,70608,False,79,58,-21
14121,"quality issues are too severe to recognize visual content , it ' s just a white",1.6317800581190967,The entire picture is gray but a little lighter on the left.,False,False,70609,False,79,60,-19
14136,a blurry photo with no discernible object in it,1.454365079365079,Quality issues are too severe to recognize visual content.,True,False,70680,False,47,58,11
14136,a blurry photo with no discernible object in it,1.454365079365079,Quality issues are too severe to recognize visual content.,True,False,70681,False,47,58,11
14136,a blurry photo with no discernible object in it,1.454365079365079,Quality issues are too severe to recognize visual content.,True,False,70682,False,47,58,11
14136,a blurry photo with no discernible object in it,1.454365079365079,Quality issues are too severe to recognize visual content.,True,False,70683,False,47,58,11
14136,a blurry photo with no discernible object in it,1.454365079365079,A blurry photo with no discernible object in it.,False,False,70684,False,47,48,1
14154,"quality issues are too severe to recognize visual content , it ' s far too blurry",2.1493394709657236,"Quality issues are too severe to recognize visual content, it's far too blurry, dark, and zoomed in to tell what it is, it looks like a green blurry mess.",False,False,70770,False,81,154,73
14154,"quality issues are too severe to recognize visual content , it ' s far too blurry",2.1493394709657236,Quality issues are too severe to recognize visual content.,True,False,70771,False,81,58,-23
14154,"quality issues are too severe to recognize visual content , it ' s far too blurry",2.1493394709657236,Quality issues are too severe to recognize visual content.,True,False,70772,False,81,58,-23
14154,"quality issues are too severe to recognize visual content , it ' s far too blurry",2.1493394709657236,Quality issues are too severe to recognize visual content.,True,False,70773,False,81,58,-23
14154,"quality issues are too severe to recognize visual content , it ' s far too blurry",2.1493394709657236,Quality issues are too severe to recognize visual content.,True,False,70774,False,81,58,-23
14161,quality issues are too severe to recognize visual content,2.996588471664775,Blue going from dark to light from top to bottom.,False,False,70805,False,57,49,-8
14161,quality issues are too severe to recognize visual content,2.996588471664775,Quality issues are too severe to recognize visual content.,True,False,70806,False,57,58,1
14161,quality issues are too severe to recognize visual content,2.996588471664775,A blank blue screen is displayed with no other traits.,False,False,70807,False,57,54,-3
14161,quality issues are too severe to recognize visual content,2.996588471664775,Quality issues are too severe to recognize visual content.,True,False,70808,False,57,58,1
14161,quality issues are too severe to recognize visual content,2.996588471664775,Blue ombre picture with different shades of blue mixed in,False,False,70809,False,57,57,0
14246,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,71230,False,57,58,1
14246,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,71231,False,57,58,1
14246,quality issues are too severe to recognize visual content,5.817460317460316,"Something which is bright, pink and white color with black background.",False,False,71232,False,57,70,13
14246,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,71233,False,57,58,1
14246,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,71234,False,57,58,1
14449,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,True,72245,True,57,58,1
14449,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content,False,False,72246,False,57,57,0
14449,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,False,72247,False,57,58,1
14449,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,False,72248,False,57,58,1
14449,quality issues are too severe to recognize visual content,7.544642857142858,Quality issues are too severe to recognize visual content.,True,False,72249,False,57,58,1
14558,a box of something that is too blurry to identify,1.8328978193895815,Linen fabric cloth with blue flower design on it,False,False,72790,True,49,48,-1
14558,a box of something that is too blurry to identify,1.8328978193895815,A box of something that is too blurry to identify.,False,False,72791,True,49,50,1
14558,a box of something that is too blurry to identify,1.8328978193895815,Quality issues are too severe to recognize visual content.,True,False,72792,True,49,58,9
14558,a box of something that is too blurry to identify,1.8328978193895815,Quality issues are too severe to recognize visual content.,True,False,72793,True,49,58,9
14558,a box of something that is too blurry to identify,1.8328978193895815,Quality issues are too severe to recognize visual content.,True,False,72794,True,49,58,9
14618,"quality issues are too severe to recognize visual content , it ' s just a white",1.7081129550197747,A blank white expanse of wall or ceiling is shown.,False,False,73090,False,79,50,-29
14618,"quality issues are too severe to recognize visual content , it ' s just a white",1.7081129550197747,Quality issues are too severe to recognize visual content.,True,False,73091,False,79,58,-21
14618,"quality issues are too severe to recognize visual content , it ' s just a white",1.7081129550197747,Quality issues are too severe to recognize visual content.,True,False,73092,False,79,58,-21
14618,"quality issues are too severe to recognize visual content , it ' s just a white",1.7081129550197747,Quality issues are too severe to recognize visual content.,True,False,73093,False,79,58,-21
14618,"quality issues are too severe to recognize visual content , it ' s just a white",1.7081129550197747,"Image is just a blur with a light, other than that is looks like a wall or ceiling to blurry to tell",False,False,73094,False,79,100,21
14885,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74425,False,57,58,1
14885,quality issues are too severe to recognize visual content,5.817460317460316,A black screen with nothing else in the photo.,False,False,74426,False,57,46,-11
14885,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74427,False,57,58,1
14885,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74428,False,57,58,1
14885,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74429,False,57,58,1
14898,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74490,False,57,58,1
14898,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74491,False,57,58,1
14898,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74492,False,57,58,1
14898,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74493,False,57,58,1
14898,quality issues are too severe to recognize visual content,5.817460317460316,No image presented in the frame and it is completely blank and black.,False,False,74494,False,57,69,12
14899,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74495,False,57,58,1
14899,quality issues are too severe to recognize visual content,5.817460317460316,An extreme close up of the wrinkled neck of a Caucasian person.,False,False,74496,False,57,63,6
14899,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74497,False,57,58,1
14899,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74498,False,57,58,1
14899,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,74499,False,57,58,1
14999,"quality issues are too severe to recognize visual content , no picture loaded",3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,74995,False,77,58,-19
14999,"quality issues are too severe to recognize visual content , no picture loaded",3.756616808714235,"The photo will not load, the screen is white and shows nothing.",False,False,74996,False,77,63,-14
14999,"quality issues are too severe to recognize visual content , no picture loaded",3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,74997,False,77,58,-19
14999,"quality issues are too severe to recognize visual content , no picture loaded",3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,74998,False,77,58,-19
14999,"quality issues are too severe to recognize visual content , no picture loaded",3.756616808714235,Quality issues are too severe to recognize visual content.,True,False,74999,False,77,58,-19
15141,quality issues are too severe to recognize visual content,4.363095238095238,A completely black darkness is displayed in its entirety.,False,False,75705,False,57,57,0
15141,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,75706,False,57,58,1
15141,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,75707,False,57,58,1
15141,quality issues are too severe to recognize visual content,4.363095238095238,Solid color black with nothing else on the image.,False,False,75708,False,57,49,-8
15141,quality issues are too severe to recognize visual content,4.363095238095238,Quality issues are too severe to recognize visual content.,True,False,75709,False,57,58,1
15220,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,76100,False,57,58,1
15220,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,76101,False,57,58,1
15220,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,76102,False,57,58,1
15220,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,76103,False,57,58,1
15220,quality issues are too severe to recognize visual content,5.817460317460316,a totally black image with nothing else in it,False,False,76104,False,57,45,-12
15920,"quality issues are too severe to recognize visual content , it ' s just a white",1.6714223425585857,A white wall has several bumps on it for design.,False,False,79600,False,79,48,-31
15920,"quality issues are too severe to recognize visual content , it ' s just a white",1.6714223425585857,Quality issues are too severe to recognize visual content.,True,False,79601,False,79,58,-21
15920,"quality issues are too severe to recognize visual content , it ' s just a white",1.6714223425585857,Quality issues are too severe to recognize visual content.,True,False,79602,False,79,58,-21
15920,"quality issues are too severe to recognize visual content , it ' s just a white",1.6714223425585857,Quality issues are too severe to recognize visual content.,True,False,79603,False,79,58,-21
15920,"quality issues are too severe to recognize visual content , it ' s just a white",1.6714223425585857,An image that looks like frosted glass takes up most of the picture with a small white object in the corner.,False,False,79604,False,79,108,29
16130,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,80650,False,57,58,1
16130,quality issues are too severe to recognize visual content,5.817460317460316,No object just something red that fills the whole frame,False,False,80651,False,57,55,-2
16130,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,80652,False,57,58,1
16130,quality issues are too severe to recognize visual content,5.817460317460316,Quality issues are too severe to recognize visual content.,True,False,80653,False,57,58,1
